   5.5435000e+01   3.3446000e+00
   5.3435000e+01  -1.3255000e+01
   4.5435000e+01  -2.0055000e+01
   3.5435000e+01  -1.6155000e+01
   5.7435000e+01  -8.0554000e+00
   5.5435000e+01  -8.0554000e+00
   4.7435000e+01  -8.7554000e+00
   5.3435000e+01  -8.6554000e+00
   3.3435000e+01  -8.7554000e+00
   4.7435000e+01  -7.2554000e+00
   4.9435000e+01  -7.4554000e+00
   4.3435000e+01  -5.2554000e+00
   2.9435000e+01  -3.0554000e+00
   2.3435000e+01  -3.2554000e+00
  -1.0565000e+01  -3.9554000e+00
   1.7435000e+01  -5.8554000e+00
  -6.5650000e+00  -3.3554000e+00
  -1.2565000e+01  -1.5554000e+00
  -3.2565000e+01  -5.5357000e-02
  -3.4565000e+01   3.2446000e+00
  -3.6565000e+01   2.8446000e+00
  -5.2565000e+01   7.9446000e+00
  -7.0565000e+01   7.2446000e+00
  -7.2565000e+01   1.0545000e+01
  -7.2565000e+01   1.0945000e+01
  -6.8565000e+01   1.0045000e+01
  -9.8565000e+01   9.4446000e+00
  -4.4565000e+01   8.8446000e+00
  -8.8565000e+01   1.1045000e+01
  -7.4565000e+01   9.6446000e+00
  -6.2565000e+01   1.1445000e+01
  -5.4565000e+01   1.0845000e+01
  -5.6565000e+01   7.9446000e+00
  -6.4565000e+01   7.4446000e+00
  -4.8565000e+01   5.7446000e+00
  -5.6565000e+01   8.4446000e+00
  -1.6565000e+01   9.3446000e+00
  -4.6565000e+01   9.2446000e+00
  -3.0565000e+01   4.7446000e+00
  -2.8565000e+01   1.9446000e+00
  -3.8565000e+01   1.0446000e+00
  -3.4565000e+01   1.0446000e+00
  -2.6565000e+01   9.4464000e-01
  -2.6565000e+01   1.9446000e+00
  -1.8565000e+01   6.4464000e-01
  -1.4565000e+01   6.4464000e-01
  -4.0565000e+01  -4.5536000e-01
  -1.2565000e+01  -5.5357000e-02
  -3.4565000e+01   2.4446000e+00
  -2.2565000e+01   1.3446000e+00
  -1.4565000e+01   1.3446000e+00
  -6.5650000e+00   1.4464000e-01
  -1.4565000e+01   4.4643000e-02
  -3.0565000e+01  -1.9554000e+00
  -1.2565000e+01  -1.9554000e+00
  -5.6500000e-01  -1.7554000e+00
  -1.0565000e+01  -3.5536000e-01
  -1.4565000e+01   4.4643000e-02
  -2.0565000e+01   1.8446000e+00
  -4.5650000e+00   4.4464000e-01
  -2.6565000e+01   1.4464000e-01
  -2.4565000e+01  -1.8554000e+00
   1.4350000e+00  -1.9554000e+00
  -2.0565000e+01   3.4464000e-01
  -3.2565000e+01  -8.5536000e-01
  -2.0565000e+01  -2.4554000e+00
  -2.5650000e+00  -4.5536000e-01
   9.4350000e+00   2.0446000e+00
  -8.5650000e+00   2.2446000e+00
  -2.2565000e+01   5.4464000e-01
  -8.5650000e+00   2.4464000e-01
  -1.4565000e+01  -7.5536000e-01
  -8.5650000e+00  -1.7554000e+00
  -3.0565000e+01   1.2446000e+00
  -4.5650000e+00   7.4464000e-01
  -2.2565000e+01   2.4464000e-01
  -4.5650000e+00  -7.5536000e-01
  -1.2565000e+01  -2.0554000e+00
   1.4350000e+00  -1.0554000e+00
   9.4350000e+00  -4.0554000e+00
   1.3435000e+01  -4.4554000e+00
   2.5435000e+01  -4.4554000e+00
   4.3435000e+01  -2.4554000e+00
   4.1435000e+01  -2.8554000e+00
   2.9435000e+01  -1.5554000e+00
   4.5435000e+01  -3.4554000e+00
   3.9435000e+01  -5.2554000e+00
   4.9435000e+01  -3.7554000e+00
   1.9435000e+01  -2.5554000e+00
   9.4350000e+00  -2.2554000e+00
  -1.0565000e+01  -1.8554000e+00
   1.4350000e+00  -1.3554000e+00
  -1.2565000e+01  -9.5536000e-01
  -4.5650000e+00   4.4643000e-02
  -1.8565000e+01   1.4464000e-01
  -1.2565000e+01  -5.0554000e+00
  -3.6565000e+01  -6.0554000e+00
  -3.2565000e+01  -6.4554000e+00
  -2.6565000e+01  -5.7554000e+00
  -1.8565000e+01  -5.6554000e+00
  -2.8565000e+01  -6.5554000e+00
  -4.0565000e+01  -5.6554000e+00
  -3.8565000e+01  -1.7554000e+00
  -3.8565000e+01  -2.4554000e+00
  -1.4565000e+01  -1.3554000e+00
  -1.6565000e+01  -2.8554000e+00
  -2.8565000e+01  -7.5536000e-01
  -2.8565000e+01  -2.3554000e+00
  -3.0565000e+01  -2.2554000e+00
  -2.0565000e+01   4.4643000e-02
  -8.5650000e+00   1.9446000e+00
  -2.2565000e+01   6.5446000e+00
  -1.6565000e+01   1.2845000e+01
  -1.2565000e+01   1.5445000e+01
  -2.8565000e+01   1.0845000e+01
  -1.4565000e+01  -6.1554000e+00
  -3.0565000e+01  -1.9755000e+01
  -4.2565000e+01  -1.5355000e+01
  -3.2565000e+01  -7.2554000e+00
  -5.2565000e+01  -6.5554000e+00
  -2.5650000e+00  -7.1554000e+00
   1.4144000e+02  -1.2155000e+01
   2.9744000e+02  -1.7655000e+01
   4.6543000e+02  -2.6055000e+01
   6.1943000e+02  -3.6455000e+01
   7.2343000e+02  -4.2755000e+01
   8.2543000e+02  -4.6455000e+01
   7.6943000e+02  -4.3955000e+01
   5.1743000e+02  -2.1155000e+01
   1.9344000e+02   9.9446000e+00
  -8.0565000e+01   2.9445000e+01
  -2.4656000e+02   3.7745000e+01
  -2.7656000e+02   3.2345000e+01
  -2.3856000e+02   2.1745000e+01
  -2.3656000e+02   1.3445000e+01
  -2.2056000e+02   9.1446000e+00
  -2.1256000e+02   6.4446000e+00
  -2.3256000e+02   6.3446000e+00
  -2.2056000e+02   7.0446000e+00
  -1.9656000e+02   6.2446000e+00
  -1.7256000e+02   5.0446000e+00
  -1.8256000e+02   5.2446000e+00
  -1.5856000e+02   3.3446000e+00
  -1.6256000e+02   4.4446000e+00
  -1.4456000e+02   3.3446000e+00
  -1.0656000e+02   3.9446000e+00
  -1.3256000e+02   3.8446000e+00
  -9.8565000e+01   3.1446000e+00
  -1.2456000e+02   2.0446000e+00
  -9.4565000e+01   1.0446000e+00
  -9.0565000e+01   8.4464000e-01
  -8.8565000e+01   1.3446000e+00
  -4.6565000e+01   2.3446000e+00
  -5.8565000e+01   4.3446000e+00
  -5.8565000e+01   4.2446000e+00
  -5.6565000e+01   3.5446000e+00
  -5.0565000e+01   3.3446000e+00
  -3.2565000e+01   2.9446000e+00
  -1.8565000e+01   4.4464000e-01
  -3.0565000e+01  -5.5357000e-02
  -3.2565000e+01  -4.5536000e-01
  -2.6565000e+01  -7.5536000e-01
  -3.0565000e+01  -3.5536000e-01
  -1.0565000e+01   1.5446000e+00
  -2.0565000e+01   2.3446000e+00
  -1.8565000e+01   3.2446000e+00
   1.5435000e+01   1.8446000e+00
  -2.5650000e+00   5.2446000e+00
  -2.5650000e+00   4.3446000e+00
  -1.0565000e+01   4.7446000e+00
  -5.6500000e-01   4.6446000e+00
   3.4350000e+00   3.8446000e+00
   2.5435000e+01   2.9446000e+00
   5.4350000e+00   3.4446000e+00
   1.5435000e+01   9.4464000e-01
   1.1435000e+01   4.4464000e-01
   3.4350000e+00  -5.5357000e-02
   3.7435000e+01  -7.5536000e-01
   4.9435000e+01  -1.2554000e+00
   4.7435000e+01  -1.1554000e+00
   5.3435000e+01  -1.4554000e+00
   5.1435000e+01  -2.3554000e+00
   3.7435000e+01  -3.1554000e+00
   4.7435000e+01  -6.2554000e+00
   6.3435000e+01  -1.7554000e+00
   5.1435000e+01  -6.5536000e-01
   5.7435000e+01   6.4464000e-01
   3.3435000e+01   9.4464000e-01
   3.9435000e+01   2.4464000e-01
   3.5435000e+01  -3.5536000e-01
   5.9435000e+01   6.4464000e-01
   5.7435000e+01   4.4643000e-02
   3.5435000e+01   3.4464000e-01
   3.1435000e+01  -9.5536000e-01
   1.7435000e+01   4.4643000e-02
   1.7435000e+01   3.4464000e-01
   9.4350000e+00   6.4464000e-01
   1.4350000e+00  -5.5357000e-02
  -3.2565000e+01  -1.9554000e+00
  -6.5650000e+00  -4.2554000e+00
  -4.6565000e+01  -2.4554000e+00
  -4.0565000e+01   6.4464000e-01
  -3.8565000e+01   3.5446000e+00
  -4.6565000e+01   5.5446000e+00
  -5.2565000e+01   7.2446000e+00
  -6.2565000e+01   6.8446000e+00
  -6.4565000e+01   7.6446000e+00
  -7.8565000e+01   7.7446000e+00
  -6.8565000e+01   5.9446000e+00
  -5.2565000e+01   5.1446000e+00
  -7.8565000e+01   5.1446000e+00
  -6.4565000e+01   5.6446000e+00
  -7.4565000e+01   6.2446000e+00
  -6.6565000e+01   6.7446000e+00
  -3.6565000e+01   7.1446000e+00
  -6.4565000e+01   6.3446000e+00
  -4.2565000e+01   5.7446000e+00
  -6.0565000e+01   4.6446000e+00
  -4.0565000e+01   4.7446000e+00
  -4.6565000e+01   5.0446000e+00
  -1.4565000e+01   2.8446000e+00
  -4.0565000e+01   4.1446000e+00
  -3.8565000e+01   2.9446000e+00
  -2.0565000e+01   3.8446000e+00
  -3.8565000e+01   4.2446000e+00
  -2.8565000e+01   4.2446000e+00
  -1.2565000e+01   6.6446000e+00
  -1.4565000e+01   1.4845000e+01
  -1.6565000e+01   1.4845000e+01
   5.4350000e+00   7.3446000e+00
  -1.6565000e+01  -9.9554000e+00
  -3.2565000e+01  -1.6655000e+01
  -2.5650000e+00  -1.1855000e+01
  -1.6565000e+01  -3.0554000e+00
  -1.0565000e+01  -1.3554000e+00
  -2.5650000e+00  -1.0554000e+00
  -1.2565000e+01  -2.8554000e+00
  -3.0565000e+01  -2.5554000e+00
  -2.8565000e+01  -3.0554000e+00
  -1.4565000e+01  -2.3554000e+00
  -1.4565000e+01  -2.4554000e+00
   9.4350000e+00  -8.5536000e-01
  -6.5650000e+00  -2.5536000e-01
  -1.6565000e+01  -1.8554000e+00
  -8.5650000e+00  -2.3554000e+00
  -8.5650000e+00  -4.5536000e-01
  -1.4565000e+01  -1.1554000e+00
  -5.6500000e-01  -2.5536000e-01
   7.4350000e+00  -6.5536000e-01
  -1.2565000e+01  -2.2554000e+00
  -8.5650000e+00  -3.1554000e+00
   7.4350000e+00  -1.2554000e+00
   2.1435000e+01  -2.4554000e+00
   2.3435000e+01  -3.1554000e+00
   2.1435000e+01  -4.4554000e+00
   3.4350000e+00  -6.0554000e+00
   5.1435000e+01  -4.9554000e+00
   4.5435000e+01  -4.7554000e+00
   3.9435000e+01  -4.7554000e+00
   4.3435000e+01  -6.0554000e+00
   5.5435000e+01  -6.6554000e+00
   2.3435000e+01  -6.5554000e+00
   1.9435000e+01  -4.3554000e+00
   2.1435000e+01  -8.5536000e-01
   1.3435000e+01   1.2446000e+00
   1.3435000e+01   1.4446000e+00
  -2.5650000e+00   1.0446000e+00
   5.4350000e+00   9.4464000e-01
  -1.8565000e+01   1.7446000e+00
  -4.5650000e+00   2.3446000e+00
  -2.4565000e+01   3.4446000e+00
  -2.8565000e+01   3.5446000e+00
  -3.0565000e+01   4.1446000e+00
  -3.4565000e+01   3.9446000e+00
  -2.6565000e+01   4.4446000e+00
  -1.4565000e+01   4.0446000e+00
  -2.4565000e+01   3.6446000e+00
  -1.6565000e+01   3.7446000e+00
  -2.2565000e+01   5.3446000e+00
  -2.8565000e+01   3.4446000e+00
  -1.4565000e+01   3.9446000e+00
  -2.4565000e+01   2.7446000e+00
  -2.0565000e+01   2.2446000e+00
  -2.4565000e+01   3.6446000e+00
  -1.8565000e+01   2.8446000e+00
  -2.0565000e+01   1.5446000e+00
  -2.2565000e+01   9.4464000e-01
  -1.4565000e+01   1.6446000e+00
   5.4350000e+00   9.4464000e-01
  -2.5650000e+00  -1.0554000e+00
  -4.5650000e+00   1.4464000e-01
  -3.8565000e+01   4.4643000e-02
  -3.8565000e+01  -2.6554000e+00
  -8.5650000e+00  -5.3554000e+00
   2.5435000e+01  -6.3554000e+00
   1.6544000e+02  -1.1955000e+01
   3.1544000e+02  -1.8755000e+01
   4.9943000e+02  -2.7655000e+01
   6.4143000e+02  -3.5855000e+01
   7.4743000e+02  -4.0955000e+01
   8.3143000e+02  -4.6455000e+01
   7.2343000e+02  -4.0255000e+01
   4.8543000e+02  -1.6455000e+01
   1.4744000e+02   1.3545000e+01
  -1.2456000e+02   2.9645000e+01
  -2.5856000e+02   3.6245000e+01
  -2.8656000e+02   3.3945000e+01
  -2.4456000e+02   2.2845000e+01
  -2.3856000e+02   1.5645000e+01
  -2.1256000e+02   1.1545000e+01
  -2.1856000e+02   7.5446000e+00
  -2.0456000e+02   8.5446000e+00
  -1.8856000e+02   7.1446000e+00
  -1.8456000e+02   6.6446000e+00
  -1.7456000e+02   6.8446000e+00
  -1.5856000e+02   6.8446000e+00
  -1.5656000e+02   5.7446000e+00
  -1.5456000e+02   5.8446000e+00
  -1.1856000e+02   5.8446000e+00
  -1.2056000e+02   4.9446000e+00
  -1.1256000e+02   2.0446000e+00
  -9.2565000e+01   1.5446000e+00
  -8.4565000e+01   1.8446000e+00
  -9.0565000e+01   2.7446000e+00
  -7.6565000e+01   3.1446000e+00
  -7.0565000e+01   3.1446000e+00
  -5.0565000e+01   1.6446000e+00
  -4.2565000e+01   5.4464000e-01
  -5.4565000e+01   3.1446000e+00
  -4.6565000e+01   1.4446000e+00
  -3.2565000e+01   4.4464000e-01
  -3.8565000e+01   9.4464000e-01
  -2.4565000e+01   5.4464000e-01
  -1.8565000e+01   1.4464000e-01
  -1.6565000e+01   8.4464000e-01
  -1.0565000e+01   3.4446000e+00
  -2.4565000e+01   1.0446000e+00
  -1.0565000e+01  -5.5536000e-01
   1.4350000e+00   2.4446000e+00
   9.4350000e+00   7.6446000e+00
  -6.5650000e+00   1.7345000e+01
   1.7435000e+01   1.7845000e+01
   5.4350000e+00   1.2745000e+01
   3.4350000e+00  -2.4554000e+00
   2.1435000e+01  -1.3855000e+01
   1.9435000e+01  -1.0955000e+01
   1.3435000e+01  -1.7554000e+00
   3.5435000e+01  -2.5536000e-01
   1.9435000e+01  -5.5357000e-02
   2.5435000e+01  -7.5536000e-01
   3.1435000e+01  -1.9554000e+00
   3.1435000e+01  -3.1554000e+00
   3.9435000e+01  -3.0554000e+00
   6.7435000e+01  -1.3554000e+00
   5.3435000e+01  -5.5536000e-01
   4.3435000e+01  -1.5554000e+00
   3.9435000e+01  -1.9554000e+00
   3.5435000e+01  -5.5536000e-01
   7.7435000e+01  -9.5536000e-01
   5.9435000e+01  -5.5357000e-02
   4.9435000e+01  -6.5536000e-01
   5.3435000e+01  -1.9554000e+00
   6.9435000e+01  -2.6554000e+00
   3.7435000e+01  -2.4554000e+00
   5.5435000e+01  -2.1554000e+00
   5.5435000e+01  -2.3554000e+00
   4.3435000e+01  -9.5536000e-01
   2.9435000e+01  -2.1554000e+00
   3.9435000e+01  -3.1554000e+00
   1.5435000e+01  -3.1554000e+00
   3.3435000e+01  -2.4554000e+00
   2.3435000e+01  -2.7554000e+00
  -1.2565000e+01  -2.5536000e-01
  -6.5650000e+00  -4.5536000e-01
  -3.6565000e+01   1.7446000e+00
  -2.8565000e+01   6.4464000e-01
  -4.2565000e+01   1.8446000e+00
  -1.2565000e+01   4.4464000e-01
  -5.4565000e+01   3.6446000e+00
  -7.0565000e+01   3.5446000e+00
  -4.8565000e+01   3.5446000e+00
  -6.8565000e+01   4.5446000e+00
  -4.0565000e+01   4.0446000e+00
  -4.8565000e+01   5.9446000e+00
  -7.2565000e+01   5.7446000e+00
  -4.8565000e+01   3.8446000e+00
  -3.4565000e+01   3.3446000e+00
  -4.0565000e+01   5.7446000e+00
  -4.0565000e+01   4.8446000e+00
  -3.8565000e+01   3.6446000e+00
  -4.0565000e+01   1.3446000e+00
  -4.4565000e+01   1.3446000e+00
  -3.2565000e+01  -4.5536000e-01
  -2.2565000e+01  -8.5536000e-01
  -1.4565000e+01  -5.5357000e-02
  -2.0565000e+01  -4.5536000e-01
  -1.0565000e+01  -6.5536000e-01
  -2.0565000e+01  -1.4554000e+00
  -1.8565000e+01  -1.9554000e+00
  -8.5650000e+00  -1.0554000e+00
  -1.4565000e+01  -1.9554000e+00
  -1.2565000e+01  -5.7554000e+00
  -1.4565000e+01  -7.2554000e+00
  -1.2565000e+01  -7.7554000e+00
  -1.2565000e+01  -8.7554000e+00
  -2.5650000e+00  -1.2655000e+01
  -8.5650000e+00  -1.0855000e+01
  -6.5650000e+00  -1.0355000e+01
   3.4350000e+00  -7.2554000e+00
  -1.0565000e+01  -6.8554000e+00
   3.4350000e+00  -6.7554000e+00
  -8.5650000e+00  -6.6554000e+00
   7.4350000e+00  -5.0554000e+00
  -5.6500000e-01  -4.6554000e+00
  -1.4565000e+01  -4.8554000e+00
  -4.5650000e+00  -6.0554000e+00
  -4.5650000e+00  -7.3554000e+00
  -8.5650000e+00  -3.6554000e+00
   7.4350000e+00  -5.3554000e+00
  -2.5650000e+00  -5.5554000e+00
   1.1435000e+01  -3.6554000e+00
   5.4350000e+00  -5.9554000e+00
   9.4350000e+00  -5.0554000e+00
   1.7435000e+01  -6.4554000e+00
   2.7435000e+01  -7.1554000e+00
   2.7435000e+01  -8.4554000e+00
   3.3435000e+01  -8.4554000e+00
   2.7435000e+01  -6.7554000e+00
   4.9435000e+01  -5.4554000e+00
   3.5435000e+01  -5.2554000e+00
   5.5435000e+01  -5.6554000e+00
   1.5435000e+01  -3.8554000e+00
   3.9435000e+01  -7.0554000e+00
  -2.5650000e+00  -5.1554000e+00
   1.3435000e+01  -4.0554000e+00
   9.4350000e+00  -1.0554000e+00
  -1.0565000e+01  -1.5536000e-01
  -8.5650000e+00   2.0446000e+00
  -2.0565000e+01   2.5446000e+00
  -1.4565000e+01   1.7446000e+00
  -2.8565000e+01   2.3446000e+00
  -2.4565000e+01   2.3446000e+00
  -2.6565000e+01   3.2446000e+00
  -3.8565000e+01   3.7446000e+00
  -5.6500000e-01   3.8446000e+00
  -2.8565000e+01   6.4446000e+00
  -1.8565000e+01   5.6446000e+00
  -2.8565000e+01   3.5446000e+00
  -1.0565000e+01   4.0446000e+00
  -2.4565000e+01   3.7446000e+00
  -2.0565000e+01   3.8446000e+00
  -3.2565000e+01   5.4446000e+00
  -2.2565000e+01   1.0445000e+01
  -1.2565000e+01   1.8045000e+01
  -1.4565000e+01   1.7445000e+01
  -2.5650000e+00   8.9446000e+00
  -5.6500000e-01  -5.4554000e+00
  -2.2565000e+01  -1.2655000e+01
   3.4350000e+00  -7.3554000e+00
  -2.5650000e+00  -8.5536000e-01
  -3.0565000e+01   6.4464000e-01
  -4.4565000e+01  -1.8554000e+00
  -4.4565000e+01  -1.5554000e+00
   5.4350000e+00  -2.7554000e+00
   6.7435000e+01  -6.2554000e+00
   1.9344000e+02  -1.2155000e+01
   3.6344000e+02  -2.3155000e+01
   5.5543000e+02  -3.1055000e+01
   6.5143000e+02  -3.7955000e+01
   7.6543000e+02  -4.2655000e+01
   7.6543000e+02  -4.3455000e+01
   5.6743000e+02  -2.6655000e+01
   2.5944000e+02   2.2446000e+00
  -4.5650000e+00   2.0645000e+01
  -2.0256000e+02   3.4445000e+01
  -2.5456000e+02   3.6845000e+01
  -2.4056000e+02   2.8745000e+01
  -2.2656000e+02   1.6945000e+01
  -2.2256000e+02   1.1045000e+01
  -1.9856000e+02   7.9446000e+00
  -1.8456000e+02   4.6446000e+00
  -1.8256000e+02   6.0446000e+00
  -1.5056000e+02   5.1446000e+00
  -1.7056000e+02   6.4446000e+00
  -1.5456000e+02   5.0446000e+00
  -1.4856000e+02   6.2446000e+00
  -1.1056000e+02   4.8446000e+00
  -1.3056000e+02   4.3446000e+00
  -1.0656000e+02   4.6446000e+00
  -1.0856000e+02   2.7446000e+00
  -1.0656000e+02   3.9446000e+00
  -6.8565000e+01   2.0446000e+00
  -9.2565000e+01   2.0446000e+00
  -6.6565000e+01   7.4464000e-01
  -6.2565000e+01   5.4464000e-01
  -3.4565000e+01   3.2446000e+00
  -5.6565000e+01   4.0446000e+00
  -5.0565000e+01   2.2446000e+00
  -4.8565000e+01   2.7446000e+00
  -3.4565000e+01   4.2446000e+00
  -2.8565000e+01   2.5446000e+00
  -2.4565000e+01   2.7446000e+00
  -3.2565000e+01   3.7446000e+00
  -2.8565000e+01   3.3446000e+00
  -1.4565000e+01   3.4446000e+00
  -2.8565000e+01   1.1446000e+00
  -6.5650000e+00   6.4464000e-01
  -1.4565000e+01   2.1446000e+00
  -1.4565000e+01   3.7446000e+00
   1.4350000e+00   2.4464000e-01
   7.4350000e+00  -9.5536000e-01
  -1.0565000e+01   1.8446000e+00
   7.4350000e+00   8.4464000e-01
   1.5435000e+01  -9.5536000e-01
  -6.5650000e+00  -3.5536000e-01
   2.1435000e+01  -3.5554000e+00
   7.4350000e+00  -1.6554000e+00
   3.3435000e+01  -2.0554000e+00
   2.9435000e+01  -2.8554000e+00
   2.3435000e+01  -8.5536000e-01
   2.7435000e+01  -1.8554000e+00
   3.7435000e+01  -2.4554000e+00
   3.7435000e+01  -2.7554000e+00
   2.9435000e+01  -2.8554000e+00
   4.9435000e+01  -4.0554000e+00
   2.9435000e+01  -4.0554000e+00
   3.9435000e+01  -3.9554000e+00
   3.5435000e+01  -3.2554000e+00
   3.3435000e+01  -1.0554000e+00
   3.9435000e+01  -3.0554000e+00
   4.9435000e+01  -3.5554000e+00
   2.9435000e+01  -5.8554000e+00
   4.5435000e+01  -5.0554000e+00
   2.9435000e+01  -5.5554000e+00
   2.7435000e+01  -4.6554000e+00
   3.7435000e+01  -2.6554000e+00
   3.3435000e+01  -2.5554000e+00
   2.5435000e+01  -2.8554000e+00
   1.9435000e+01  -4.3554000e+00
  -2.5650000e+00  -2.6554000e+00
   7.4350000e+00  -3.2554000e+00
   5.4350000e+00  -7.5536000e-01
  -2.5650000e+00  -8.5536000e-01
  -2.0565000e+01  -2.0554000e+00
  -3.0565000e+01  -2.1554000e+00
  -2.8565000e+01  -5.5357000e-02
  -5.2565000e+01   2.2446000e+00
  -4.4565000e+01   2.7446000e+00
  -5.8565000e+01   3.7446000e+00
  -5.2565000e+01   2.1446000e+00
  -6.2565000e+01   4.4446000e+00
  -7.2565000e+01   3.7446000e+00
  -7.0565000e+01   6.4446000e+00
  -5.4565000e+01   3.6446000e+00
  -5.0565000e+01   4.4446000e+00
  -6.6565000e+01   3.8446000e+00
  -5.8565000e+01   2.9446000e+00
  -5.0565000e+01   4.0446000e+00
  -3.0565000e+01   4.0446000e+00
  -5.8565000e+01   5.7446000e+00
  -1.0565000e+01   1.7446000e+00
  -3.8565000e+01   9.4464000e-01
  -2.6565000e+01   5.4464000e-01
  -2.4565000e+01   3.4464000e-01
  -2.8565000e+01   3.0446000e+00
  -2.6565000e+01   4.6446000e+00
  -1.8565000e+01   1.3445000e+01
  -2.4565000e+01   1.5245000e+01
  -1.6565000e+01   9.4446000e+00
  -6.5650000e+00  -4.7554000e+00
  -3.4565000e+01  -1.7655000e+01
  -2.6565000e+01  -1.6655000e+01
  -1.4565000e+01  -1.1355000e+01
  -5.6500000e-01  -5.7554000e+00
  -2.5650000e+00  -4.8554000e+00
  -2.8565000e+01  -5.3554000e+00
  -3.2565000e+01  -6.1554000e+00
  -6.5650000e+00  -6.2554000e+00
  -4.5650000e+00  -4.4554000e+00
  -2.4565000e+01  -6.5554000e+00
  -4.5650000e+00  -7.9554000e+00
  -2.4565000e+01  -5.2554000e+00
  -2.0565000e+01  -4.7554000e+00
   1.4350000e+00  -3.3554000e+00
  -1.8565000e+01  -2.4554000e+00
   7.4350000e+00  -3.7554000e+00
  -1.2565000e+01  -4.2554000e+00
  -1.6565000e+01  -4.2554000e+00
   5.4350000e+00  -3.7554000e+00
  -2.2565000e+01  -3.5554000e+00
   3.4350000e+00  -3.2554000e+00
   7.4350000e+00  -4.2554000e+00
   3.4350000e+00  -4.2554000e+00
  -5.6500000e-01  -5.2554000e+00
  -2.5650000e+00  -5.9554000e+00
   2.9435000e+01  -7.5554000e+00
   1.3435000e+01  -8.7554000e+00
   2.1435000e+01  -9.9554000e+00
   2.3435000e+01  -8.4554000e+00
   3.5435000e+01  -7.1554000e+00
   3.7435000e+01  -6.7554000e+00
   4.5435000e+01  -3.3554000e+00
   3.5435000e+01  -4.4554000e+00
   9.4350000e+00  -2.9554000e+00
  -2.5650000e+00  -9.5536000e-01
